row_id,site,rating_raw,written_date,trip_type,text_len_chars,llm_sentiment,llm_score,llm_emotion,llm_safety,llm_pricing,llm_service,llm_cleanliness,llm_atmosphere,llm_problems,llm_price_perception,llm_recommendation,llm_revisit,llm_keywords
7059,medina,5 of 5 bubbles,2014-08-07,Couples,121,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""culture"", ""colours"", ""history"", ""diversity"", ""palaces""]"
7060,medina,2 of 5 bubbles,2014-08-07,Friends,601,Negative,1,Frustration,Negative,Negative,Negative,Not_mentioned,Negative,"[""Scam"", ""High_prices"", ""Safety""]",Expensive,No,No,"[""tourist trap"", ""extract money"", ""no trust"", ""disappointing""]"
7061,medina,5 of 5 bubbles,2014-08-06,Friends,265,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Getting_lost""]",Not_mentioned,Yes,Not_mentioned,"[""getting lost"", ""hidden gems"", ""real feel"", ""restaurants"", ""don't miss it""]"
7062,medina,3 of 5 bubbles,2014-08-06,,192,Negative,2,Disappointment,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Negative,[],Not_mentioned,No,Not_mentioned,"[""disappointing"", ""tourist-focused"", ""not authentic""]"
7063,medina,3 of 5 bubbles,2014-08-05,Couples,881,Positive,4,Surprise,Negative,Negative,Neutral,Not_mentioned,Positive,"[""Scam"", ""Safety"", ""Navigation_difficulty""]",Not_mentioned,Yes,Not_mentioned,"[""sight to behold"", ""exploit"", ""safety"", ""polite"", ""incredible""]"
7064,medina,5 of 5 bubbles,2014-08-05,Solo,279,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Getting_lost"", ""Navigation_difficulty""]",Not_mentioned,Yes,Not_mentioned,"[""getting lost"", ""amazing"", ""unique experience"", ""hard to find"", ""schedule time""]"
7065,medina,4 of 5 bubbles,2014-08-05,Friends,299,Positive,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""Ramadan"", ""quiet"", ""alive"", ""food"", ""experience""]"
7066,medina,2 of 5 bubbles,2014-08-05,Couples,205,Negative,2,Frustration,Not_mentioned,Not_mentioned,Negative,Negative,Negative,"[""Bad_smell"", ""Aggressive_vendors"", ""Navigation_difficulty""]",Not_mentioned,No,No,"[""smelly"", ""hassled"", ""guides"", ""maze"", ""shock""]"
7067,medina,5 of 5 bubbles,2014-08-05,Friends,134,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""fun"", ""amazing"", ""souks"", ""must visit"", ""people""]"
7068,medina,2 of 5 bubbles,2014-08-04,,338,Negative,1,Frustration,Negative,Negative,Negative,Not_mentioned,Negative,"[""Aggressive_vendors"", ""High_prices"", ""Safety""]",Expensive,No,No,"[""scooters"", ""over-inflated prices"", ""badgered"", ""avoiding""]"
7069,medina,5 of 5 bubbles,2014-08-04,Couples,112,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""lovely"", ""vibrating"", ""everyday life"", ""culture"", ""loved""]"
7070,medina,5 of 5 bubbles,2014-08-04,Friends,211,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""culture"", ""open mind"", ""great time"", ""loved"", ""experience""]"
7071,medina,4 of 5 bubbles,2014-08-04,Couples,143,Negative,2,Fear,Negative,Not_mentioned,Negative,Not_mentioned,Negative,"[""Aggressive_vendors"", ""Safety""]",Not_mentioned,No,Not_mentioned,"[""pestered"", ""unwelcome locals"", ""safety"", ""market"", ""alone""]"
7072,medina,3 of 5 bubbles,2014-08-04,Solo,121,Negative,2,Sadness,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Negative,"[""Other""]",Not_mentioned,No,No,"[""less interesting"", ""ethnic"", ""new stuff"", ""building""]"
7073,medina,5 of 5 bubbles,2014-08-03,Friends,238,Neutral,3,Surprise,Negative,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Safety""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""Marrakech"", ""medina"", ""safety"", ""cars"", ""hustle and bustle""]"
7074,medina,5 of 5 bubbles,2014-08-03,Business,769,Positive,4,Joy,Negative,Not_mentioned,Negative,Not_mentioned,Positive,"[""Navigation_difficulty"", ""Safety"", ""Aggressive_vendors""]",Not_mentioned,Yes,Not_mentioned,"[""maze"", ""fascinating"", ""shops"", ""dodging traffic"", ""landmarks""]"
7075,medina,3 of 5 bubbles,2014-08-03,Couples,150,Neutral,3,Frustration,Negative,Not_mentioned,Neutral,Not_mentioned,Neutral,"[""Navigation_difficulty"", ""Scam""]",Not_mentioned,Yes,Not_mentioned,"[""guide"", ""lost"", ""culture"", ""money"", ""careful""]"
7076,medina,4 of 5 bubbles,2014-08-03,Couples,272,Neutral,3,Frustration,Negative,Not_mentioned,Negative,Not_mentioned,Neutral,"[""Scam"", ""Aggressive_vendors"", ""Safety""]",Not_mentioned,Yes,Not_mentioned,"[""must see"", ""careful"", ""conned"", ""hassled"", ""stressful""]"
7077,medina,5 of 5 bubbles,2014-08-02,,155,Positive,4,Joy,Negative,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Safety""]",Not_mentioned,Yes,Not_mentioned,"[""restaurants"", ""senses"", ""wits"", ""crossing road"", ""chaos""]"
7078,medina,5 of 5 bubbles,2014-08-02,,109,Neutral,3,Frustration,Negative,Not_mentioned,Not_mentioned,Not_mentioned,Negative,"[""Overcrowding"", ""Safety""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""culture"", ""stalls"", ""crowded"", ""pickpockets"", ""different""]"
7079,medina,4 of 5 bubbles,2014-08-01,,203,Positive,4,Surprise,Negative,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Safety""]",Not_mentioned,Yes,Not_mentioned,"[""eye opener"", ""chaos"", ""roads"", ""vibrant"", ""must visit""]"
7080,medina,4 of 5 bubbles,2014-07-29,,1324,Positive,4,Joy,Neutral,Neutral,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""amazing place"", ""Medina"", ""haggling"", ""spices"", ""souvenirs""]"
7081,medina,3 of 5 bubbles,2014-07-28,,149,Negative,2,Frustration,Not_mentioned,Negative,Negative,Not_mentioned,Negative,"[""Aggressive_vendors"", ""High_prices""]",Expensive,No,Not_mentioned,"[""assault"", ""snake charmers"", ""salesmen"", ""aggressive"", ""expensive""]"
7082,medina,2 of 5 bubbles,2014-07-28,,487,Negative,1,Anger,Negative,Negative,Negative,Not_mentioned,Negative,"[""Navigation_difficulty"", ""Getting_lost"", ""Scam""]",Expensive,No,No,"[""lost"", ""scam"", ""stressful"", ""navigation"", ""wrong way""]"
7083,medina,5 of 5 bubbles,2014-07-27,Couples,1462,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""vibrant"", ""Medinas"", ""goods"", ""food stalls"", ""entertainment""]"
7084,medina,5 of 5 bubbles,2014-07-25,Solo,336,Positive,4,Trust,Neutral,Not_mentioned,Positive,Not_mentioned,Positive,[],Not_mentioned,Yes,Yes,"[""rhythm"", ""kindness"", ""architecture"", ""common sense"", ""revisit""]"
7085,medina,5 of 5 bubbles,2014-07-25,Friends,131,Neutral,3,Neutral,Neutral,Not_mentioned,Neutral,Not_mentioned,Positive,"[""Aggressive_vendors""]",Not_mentioned,Yes,Not_mentioned,"[""artisanal products"", ""Marrakech"", ""medina"", ""beggars"", ""night""]"
7086,medina,5 of 5 bubbles,2014-07-24,Friends,796,Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Negative,Positive,"[""Poor_cleanliness""]",Not_mentioned,Neutral,Not_mentioned,"[""glimpse"", ""history"", ""sights"", ""sounds"", ""local food""]"
7087,medina,4 of 5 bubbles,2014-07-23,,139,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""amazing"", ""vibrant"", ""sights"", ""smells"", ""character""]"
7088,medina,5 of 5 bubbles,2014-07-23,Couples,395,Positive,5,Joy,Not_mentioned,Not_mentioned,Positive,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""real feel"", ""friendly people"", ""beautiful sites"", ""restaurants"", ""narrow streets""]"
7089,medina,4 of 5 bubbles,2014-07-22,Solo,159,Positive,4,Joy,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,[],Cheap,Yes,Not_mentioned,"[""relaxed"", ""shopping"", ""colorful"", ""cheaper prices"", ""wander""]"
7090,medina,2 of 5 bubbles,2014-07-20,Couples,286,Negative,1,Frustration,Negative,Not_mentioned,Negative,Negative,Negative,"[""Aggressive_vendors"", ""Bad_smell"", ""Poor_cleanliness""]",Not_mentioned,No,Not_mentioned,"[""street sellers"", ""dirty"", ""smelly"", ""aggressive"", ""invading space""]"
7091,medina,4 of 5 bubbles,2014-07-17,Couples,526,Neutral,3,Neutral,Neutral,Not_mentioned,Neutral,Negative,Neutral,"[""Bad_smell"", ""Poor_cleanliness"", ""Aggressive_vendors""]",Not_mentioned,Neutral,Not_mentioned,"[""smelly"", ""dirty"", ""beggars"", ""different culture"", ""shopping""]"
7092,medina,3 of 5 bubbles,2014-07-17,Couples,208,Negative,2,Fear,Negative,Not_mentioned,Negative,Not_mentioned,Negative,"[""Aggressive_vendors"", ""Safety""]",Not_mentioned,No,Not_mentioned,"[""hassle"", ""pick-pockets"", ""aggressive"", ""money"", ""bustling""]"
7093,medina,4 of 5 bubbles,2014-07-17,Friends,356,Neutral,3,Fear,Negative,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,"[""Safety"", ""Overcrowding""]",Not_mentioned,Neutral,Not_mentioned,"[""scared"", ""chaotic"", ""motorbikes"", ""characteristic"", ""spirit""]"
7094,medina,5 of 5 bubbles,2014-07-16,,119,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""old town"", ""restaurants"", ""local merchandise"", ""great"", ""center square""]"
7095,medina,5 of 5 bubbles,2014-07-14,,586,Positive,4,Joy,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Positive,"[""Aggressive_vendors""]",Not_mentioned,Yes,Not_mentioned,"[""charming"", ""lively"", ""fresh juices"", ""pop up restaurants"", ""snake charmers""]"
7096,medina,4 of 5 bubbles,2014-07-13,Couples,682,Neutral,3,Neutral,Neutral,Neutral,Not_mentioned,Not_mentioned,Neutral,"[""Safety""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""markets"", ""busy"", ""bargain"", ""Moroccan craft"", ""money safe""]"
7097,medina,4 of 5 bubbles,2014-07-11,Couples,334,Positive,4,Surprise,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Positive,"[""Aggressive_vendors"", ""Scam""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""fascinating"", ""medieval markets"", ""vibrant"", ""lively"", ""constantly approached""]"
7098,medina,4 of 5 bubbles,2014-07-11,Couples,506,Positive,4,Joy,Not_mentioned,Not_mentioned,Neutral,Not_mentioned,Positive,"[""Navigation_difficulty"", ""Other""]",Not_mentioned,Yes,Not_mentioned,"[""nooks and crannies"", ""wander"", ""smells"", ""merchants"", ""not be missed""]"
7099,medina,4 of 5 bubbles,2014-07-11,Friends,139,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""browsing"", ""Moroccan food"", ""lifestyle"", ""alleyways"", ""exploring""]"
7100,medina,5 of 5 bubbles,2014-07-11,Friends,409,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Aggressive_vendors""]",Not_mentioned,Yes,Yes,"[""night visits"", ""amazing lights"", ""entertainment"", ""restaurants"", ""must see""]"
7101,medina,1 of 5 bubbles,2014-07-10,,1961,Negative,1,Disgust,Not_mentioned,Not_mentioned,Not_mentioned,Negative,Negative,"[""Poor_condition"", ""Poor_cleanliness"", ""Other""]",Not_mentioned,No,No,"[""poor experience"", ""animal cruelty"", ""stray animals"", ""spitting"", ""negative reviews""]"
7102,medina,5 of 5 bubbles,2014-07-09,Couples,122,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Yes,"[""whole vacation"", ""see"", ""buy"", ""eat"", ""nothing disliked""]"
7103,medina,3 of 5 bubbles,2014-07-07,Couples,486,Negative,2,Frustration,Not_mentioned,Negative,Negative,Not_mentioned,Neutral,"[""Navigation_difficulty"", ""Aggressive_vendors"", ""Scam""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""crazy maze"", ""guide"", ""waste time"", ""aggressive vendors"", ""money for photos""]"
7104,medina,5 of 5 bubbles,2014-07-07,Couples,126,Positive,4,Trust,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""interesting"", ""authentic"", ""original town"", ""privilege""]"
7105,medina,5 of 5 bubbles,2014-07-07,Solo,144,Positive,5,Joy,Positive,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""loved"", ""colour"", ""character"", ""safe"", ""cafes""]"
7106,medina,5 of 5 bubbles,2014-07-06,Couples,258,Neutral,3,Neutral,Neutral,Positive,Neutral,Not_mentioned,Not_mentioned,"[""Getting_lost""]",Cheap,Not_mentioned,Not_mentioned,"[""get lost"", ""locals help"", ""shopkeepers"", ""haggling"", ""great deals""]"
7107,medina,4 of 5 bubbles,2014-07-06,,1149,Negative,3,Frustration,Neutral,Negative,Negative,Not_mentioned,Positive,"[""Scam"", ""High_prices"", ""Aggressive_vendors""]",Expensive,Not_mentioned,Not_mentioned,"[""fantastic"", ""culture"", ""vibrancy"", ""scam"", ""aggressive vendors""]"
7108,medina,4 of 5 bubbles,2014-07-05,Friends,309,Positive,4,Joy,Not_mentioned,Not_mentioned,Neutral,Not_mentioned,Positive,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""narrow alleys"", ""life and colour"", ""beautifully made"", ""vendors"", ""local crafts""]"
7109,medina,5 of 5 bubbles,2014-07-05,Friends,155,Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""lovely place"", ""day and night"", ""walking"", ""local food"", ""orange juice""]"
7110,medina,2 of 5 bubbles,2014-07-03,Couples,1132,Neutral,3,Neutral,Neutral,Not_mentioned,Not_mentioned,Negative,Neutral,"[""Bad_smell"", ""Safety"", ""Poor_condition""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""smelly"", ""safe"", ""experience"", ""dark alleys"", ""not equipped""]"
7111,medina,4 of 5 bubbles,2014-07-01,,418,Positive,4,Joy,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Aggressive_vendors"", ""Navigation_difficulty"", ""Other""]",Not_mentioned,Yes,Not_mentioned,"[""getting lost"", ""discovering"", ""sellers"", ""positive"", ""must visit""]"
7112,medina,2 of 5 bubbles,2014-07-01,Business,376,Negative,2,Frustration,Negative,Negative,Negative,Negative,Neutral,"[""Poor_cleanliness"", ""Aggressive_vendors"", ""High_prices"", ""Safety""]",Expensive,Yes,Not_mentioned,"[""worth visiting"", ""dirt"", ""aggressive"", ""high prices"", ""pickpockets""]"
7113,medina,4 of 5 bubbles,2014-07-01,,1173,Positive,4,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""experience"", ""culture"", ""navigate"", ""souks"", ""spices""]"
7114,medina,3 of 5 bubbles,2014-07-01,Friends,638,Positive,4,Neutral,Not_mentioned,Neutral,Negative,Not_mentioned,Positive,"[""Aggressive_vendors""]",Not_mentioned,Yes,Not_mentioned,"[""wares"", ""noisy"", ""aromas"", ""experience"", ""haggling""]"
7115,medina,1 of 5 bubbles,2014-07-01,Friends,640,Negative,1,Fear,Negative,Not_mentioned,Negative,Not_mentioned,Negative,"[""Safety"", ""Navigation_difficulty"", ""Other""]",Not_mentioned,No,No,"[""worst taste"", ""intimidated"", ""sexual comments"", ""lost"", ""safety""]"
7116,medina,4 of 5 bubbles,2014-06-30,,101,Neutral,3,Frustration,Not_mentioned,Positive,Negative,Not_mentioned,Neutral,"[""Aggressive_vendors""]",Cheap,Not_mentioned,Not_mentioned,"[""value for money"", ""cheap"", ""haggling"", ""hard work""]"
7117,medina,3 of 5 bubbles,2014-06-30,Couples,1731,Negative,2,Disappointment,Not_mentioned,Negative,Negative,Not_mentioned,Neutral,"[""High_prices"", ""Scam""]",Expensive,No,Not_mentioned,"[""loved Marrakech"", ""soured"", ""expensive"", ""tajine"", ""scam""]"
7118,medina,4 of 5 bubbles,2014-06-30,,166,Neutral,3,Neutral,Not_mentioned,Neutral,Negative,Neutral,Neutral,"[""Aggressive_vendors""]",Not_mentioned,Yes,Not_mentioned,"[""souk"", ""haggling"", ""aggressive"", ""henna ladies"", ""tanneries""]"
7119,medina,5 of 5 bubbles,2014-06-30,,346,Positive,4,Neutral,Not_mentioned,Positive,Negative,Not_mentioned,Positive,"[""Aggressive_vendors""]",Cheap,Yes,Not_mentioned,"[""shopping"", ""pressuring"", ""haggling"", ""steals"", ""beautiful""]"
7120,medina,4 of 5 bubbles,2014-06-28,Couples,267,Positive,4,Joy,Negative,Positive,Not_mentioned,Not_mentioned,Positive,"[""Safety"", ""Navigation_difficulty""]",Cheap,Yes,Not_mentioned,"[""bargain"", ""haggling"", ""pickpockets"", ""lost"", ""experience""]"
7121,medina,5 of 5 bubbles,2014-06-28,Friends,603,Neutral,3,Neutral,Negative,Not_mentioned,Negative,Negative,Neutral,"[""Aggressive_vendors"", ""Poor_cleanliness"", ""Safety""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""shopping"", ""pushy staff"", ""trash"", ""security conscious"", ""merchandise""]"
7122,medina,5 of 5 bubbles,2014-06-27,Couples,287,Positive,5,Joy,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,[],Cheap,Yes,Not_mentioned,"[""brilliant"", ""bargain"", ""haggling"", ""leather goods"", ""quality""]"
7123,medina,1 of 5 bubbles,2014-06-27,Solo,889,Negative,1,Anger,Negative,Negative,Negative,Not_mentioned,Negative,"[""Aggressive_vendors"", ""Scam"", ""Other""]",Expensive,No,No,"[""shakedown"", ""bombarded"", ""nightmare"", ""aggressive"", ""starving children""]"
7124,medina,3 of 5 bubbles,2014-06-25,Solo,536,Negative,2,Sadness,Not_mentioned,Negative,Negative,Negative,Negative,"[""High_prices"", ""Scam"", ""Poor_condition""]",Expensive,No,No,"[""sad"", ""lost character"", ""tourism"", ""outrageous prices"", ""fake oils""]"
7125,medina,5 of 5 bubbles,2014-06-23,Solo,925,Positive,5,Joy,Positive,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""loved"", ""freely"", ""safe"", ""local area"", ""riad""]"
7126,medina,3 of 5 bubbles,2014-06-23,Friends,154,Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""medina"", ""nice"", ""one day"", ""familiar""]"
7127,medina,5 of 5 bubbles,2014-06-21,Friends,554,Negative,3,Frustration,Neutral,Not_mentioned,Positive,Negative,Negative,"[""Bad_smell"", ""Other""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""narrow walkways"", ""shopkeepers"", ""motorbikes"", ""noisy"", ""stressful""]"
7128,medina,5 of 5 bubbles,2014-06-20,Solo,144,Positive,5,Joy,Not_mentioned,Neutral,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""best"", ""authentic"", ""bargain"", ""souvenirs""]"
7129,medina,5 of 5 bubbles,2014-06-19,Couples,1930,Positive,4,Surprise,Not_mentioned,Not_mentioned,Not_mentioned,Negative,Positive,"[""Bad_smell""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""marketplace"", ""soul of the city"", ""history"", ""smells"", ""ancient""]"
7130,medina,4 of 5 bubbles,2014-06-18,Friends,856,Neutral,3,Fear,Negative,Not_mentioned,Neutral,Not_mentioned,Neutral,"[""Navigation_difficulty"", ""Getting_lost"", ""Safety""]",Not_mentioned,Yes,Not_mentioned,"[""guide"", ""get lost"", ""experience"", ""high-end"", ""craft stores""]"
7131,medina,2 of 5 bubbles,2014-06-17,Couples,885,Negative,2,Frustration,Not_mentioned,Negative,Negative,Not_mentioned,Neutral,"[""High_prices"", ""Scam""]",Expensive,No,No,"[""overpriced"", ""historical"", ""haggling"", ""junk"", ""ebay""]"
7132,medina,3 of 5 bubbles,2014-06-17,Friends,512,Negative,2,Frustration,Negative,Negative,Negative,Not_mentioned,Negative,"[""Aggressive_vendors"", ""Scam"", ""Safety""]",Expensive,No,Not_mentioned,"[""pay"", ""snake charmers"", ""aggressive vendors"", ""pickpockets"", ""get lost""]"
7133,medina,4 of 5 bubbles,2014-06-16,Couples,173,Positive,4,Joy,Neutral,Neutral,Negative,Not_mentioned,Positive,"[""Aggressive_vendors""]",Not_mentioned,Yes,Not_mentioned,"[""barter"", ""amazing atmosphere"", ""donkeys"", ""touts""]"
7134,medina,3 of 5 bubbles,2014-06-16,Friends,637,Negative,1,Frustration,Neutral,Negative,Negative,Negative,Negative,"[""Poor_cleanliness"", ""Aggressive_vendors"", ""Overcrowding""]",Expensive,No,No,"[""filthy"", ""touts"", ""crazy prices"", ""intimidating"", ""crowds""]"
7135,medina,4 of 5 bubbles,2014-06-15,Couples,1025,Negative,3,Frustration,Neutral,Negative,Negative,Not_mentioned,Neutral,"[""Aggressive_vendors"", ""Scam""]",Expensive,Not_mentioned,Not_mentioned,"[""amazing"", ""noisy"", ""chaotic"", ""aggressive"", ""henna ladies""]"
7136,medina,4 of 5 bubbles,2014-06-15,Friends,227,Positive,4,Joy,Not_mentioned,Neutral,Neutral,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""city break"", ""recommend"", ""haggle"", ""markets"", ""massage""]"
7137,medina,5 of 5 bubbles,2014-06-15,Couples,368,Positive,4,Surprise,Not_mentioned,Not_mentioned,Neutral,Not_mentioned,Positive,"[""Aggressive_vendors""]",Not_mentioned,Yes,Not_mentioned,"[""assault on senses"", ""must see"", ""hassle"", ""friendly"", ""try it""]"
7138,medina,3 of 5 bubbles,2014-06-15,Couples,267,Positive,4,Trust,Positive,Not_mentioned,Positive,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""worth visiting"", ""precious things"", ""locals nice"", ""safe"", ""tourist police""]"
